District Name,nces_id,Dissimilarity,State,Size
South Bend Community School Corp,1810290,0.19100700612441596,Indiana,4708
Hamilton Southeastern Schools,1810650,0.0008340443648786888,Indiana,7041
Tippecanoe School Corp,1811340,0.09016217602724763,Indiana,3886
Union School Corporation,1811730,0.05551754298557367,INDIANA,3892
Vigo County School Corp,1812090,0.1663163970251313,Indiana,3823
Warrick County School Corp,1812390,0.2303207710246082,Indiana,3112
MSD Wayne Township,1812810,0.14948745075149567,Indiana,4171
Ankeny Comm School District,1903690,0.03086558946781659,Iowa,2749
Cedar Rapids Comm School District,1906540,0.19855136934700407,Iowa,4866
Council Bluffs Comm School District,1908220,0.04913312693498453,Iowa,2580
Davenport Comm School District,1908580,0.09714937727237563,Iowa,4565
Des Moines Independent Comm School District,1908970,0.19708902193730082,Iowa,9832
Dubuque Comm School District,1909480,0.007793898292522444,Iowa,3128
Iowa City Comm School District,1914700,0.16351405055377333,Iowa,4306
Sioux City Comm School District,1926400,0.21901043894925987,Iowa,4335
Waterloo Comm School District,1930480,0.114578435207036,Iowa,3320
Waukee Comm School District,1930510,0.14158058127709683,IOWA,2479
West Des Moines Comm School District,1930930,0.01388424103042429,Iowa,2177
De Soto,2005490,0.008860511046504503,Kansas,2309
Garden City,2006390,0.02339044209569266,Kansas,2099
Kansas City,2007950,0.2712742222238539,KANSAS,6252
Lawrence,2008400,0.07639622127371237,Kansas,3416
Maize,2009140,0.03267772219427231,Kansas,2337
Olathe,2010140,0.20009859633593097,Kansas,9452
Salina,2011370,0.04959863755876026,Kansas,2047
Shawnee Mission Pub Sch,2011640,0.21349822889979697,Kansas,8005
Blue Valley,2012000,0.1146301458200783,Kansas,7312
Topeka Public Schools,2012260,0.14692336840877956,Kansas,3642
Wichita,2012990,0.2011393949353147,Kansas,13014
Boone County,2100510,0.20439559212344735,KENTUCKY,6447
Bullitt County,2100750,0.1495342049498221,Kentucky,3958
Christian County,2101150,0.07606170148182895,Kentucky,2254
Daviess County,2101470,0.16464945891368507,Kentucky,3499
Fayette County,2101860,0.19242647028277024,Kentucky,12809
Hardin County,2102490,0.3584193344694504,Kentucky,4319
Hopkins County,2102860,0.0817881676889268,KENTUCKY,2002
Jefferson County,2102990,0.28923016949865704,Kentucky,29111
Jessamine County,2103030,0.05209586379198668,KENTUCKY,2555
Kenton County,2103090,0.18332890188779583,Kentucky,4439
Laurel County,2103210,0.05467170101113526,KENTUCKY,2534
Madison County,2103720,0.19030349340700248,KENTUCKY,3397
Oldham County,2104530,0.05507147871491837,KENTUCKY,3990
Pike County,2104800,0.3027902510661131,Kentucky,2529
Pulaski County,2104950,0.09670793642263094,Kentucky,2527
Scott County,2105260,0.04518405949577772,Kentucky,3012
Shelby County,2105320,0.08426871088637261,Kentucky,2216
Warren County,2105730,0.29783213385361107,KENTUCKY,5263
Acadia Parish,2200030,0.38388162796142955,Louisiana,2596
Ascension Parish,2200090,0.3737518934124703,Louisiana,7225
Avoyelles Parish,2200150,0.11171125412684356,Louisiana,2274
Bossier Parish,2200270,0.31358984679682145,Louisiana,6450
Caddo Parish,2200300,0.42454864682318666,Louisiana,10100
Calcasieu Parish,2200330,0.38653601873723903,Louisiana,8382
East Baton Rouge Parish,2200540,0.5021761313709144,Louisiana,10369
Iberia Parish,2200720,0.3379226894965523,Louisiana,3733
Jefferson Parish,2200840,0.36989183981069246,Louisiana,13696
Lafayette Parish,2200870,0.23516042164456974,Louisiana,10194
Lafourche Parish,2200900,0.10536711209662952,Louisiana,3790
Livingston Parish,2201020,0.19907244476018723,Louisiana,7129
City of Monroe School District,2201080,0.6278589027101736,Louisiana,2254
Ouachita Parish,2201200,0.4933064857395556,Louisiana,5341
Rapides Parish,2201290,0.41073774073547253,Louisiana,6129
St. Bernard Parish,2201410,0.03525626188154311,Louisiana,2304
St. Charles Parish,2201440,0.06540804344635257,Louisiana,2882
St. Landry Parish,2201560,0.4142035876836279,Louisiana,3790
St. Martin Parish,2201590,0.1721417719606127,Louisiana,2110
St. Mary Parish,2201620,0.3045237672758818,Louisiana,2230
St. Tammany Parish,2201650,0.2910233164291583,Louisiana,11270
Tangipahoa Parish,2201680,0.33867907844943923,Louisiana,5880
Terrebonne Parish,2201740,0.17388492399372232,Louisiana,4494
Vermilion Parish,2201800,0.4765545361875637,Louisiana,2673
Portland Public Schools,2309930,0.11408649909431527,Maine,2010
Allegany County Public Schools,2400030,0.20673116558764335,Maryland,2392
Anne Arundel County Public Schools,2400060,0.4182494569666234,Maryland,23435
Baltimore City Public Schools,2400090,0.46019228292358383,Maryland,23468
Baltimore County Public Schools,2400120,0.4030453822363225,Maryland,34006
Calvert County Public Schools,2400150,0.13567188331528696,Maryland,5061
Carroll County Public Schools,2400210,0.11879051255504146,Maryland,8006
Cecil County Public Schools,2400240,0.3537314988534501,Maryland,4658
Charles County Public Schools,2400270,0.3952746847297403,Maryland,8989
Frederick County Public Schools,2400330,0.369148109914496,Maryland,14062
Harford County Public Schools,2400390,0.4324885637549152,Maryland,11272
Howard County Public Schools,2400420,0.2240327638692506,Maryland,18273
Montgomery County Public Schools,2400480,0.3722334028226661,Maryland,50614
Prince George's County Public Schools,2400510,0.3355477989563105,Maryland,37014
Queen Anne's County Public Schools,2400540,0.0689609087871701,Maryland,2356
St. Mary's County Public Schools,2400600,0.37229266147770534,Maryland,5392
Washington County Public Schools,2400660,0.3789439440896285,Maryland,6925
Wicomico County Public Schools,2400690,0.29338531961459846,Maryland,4512
Worcester County Public Schools,2400720,0.2285640699113588,Maryland,2120
Boston,2502790,0.504450023668015,Massachusetts,16739
Brockton,2503090,0.04357506054325995,Massachusetts,4262
Chicopee,2503660,0.19154850190017358,Massachusetts,2158
Fall River,2504830,0.02394837032222119,Massachusetts,2456
Lawrence,2506660,0.027177195716521614,Massachusetts,3384
Lowell,2507020,0.009226566233692156,Massachusetts,3192
Lynn,2507110,0.1666885088804907,Massachusetts,4078
New Bedford,2508430,0.00511522894069605,Massachusetts,2957
Newton,2508610,0.03338547725054483,Massachusetts,3935
Plymouth,2509720,0.14338581005247675,Massachusetts,2359
Quincy,2509870,0.16046941268784953,Massachusetts,2873
Revere,2510050,0.018279318863657745,Massachusetts,2066
Springfield,2511130,0.10537978866214523,MASSACHUSETTS,7928
Taunton,2511520,0.014234739390849984,Massachusetts,2792
Worcester,2513230,0.18352518412653474,Massachusetts,7575
Wayne-Westland Community School District,2600015,0.04628699925544551,Michigan,3187
Detroit Public Schools Community District,2601103,0.5310494049765597,MICHIGAN,14160
Ann Arbor Public Schools,2602820,0.207986223926181,Michigan,5548
Bay City School District,2604260,0.35021511597930766,Michigan,2537
Berrien Springs Public Schools,2605430,0.4144774306214647,Michigan,2478
Birmingham Public Schools,2605850,0.26794241880518643,Michigan,2395
Brighton Area Schools,2606870,0.011923351923351921,Michigan,2039
Chippewa Valley Schools,2609570,0.18909089140897073,Michigan,5709
Clarkston Community School District,2609900,0.06085868042908372,Michigan,2852
Dearborn City School District,2611600,0.2685254211470028,Michigan,6698
Farmington Public School District,2614070,0.005484593012877901,Michigan,2860
Forest Hills Public Schools,2614610,0.12705302408197786,Michigan,3108
Grand Rapids Public Schools,2616440,0.5579092014164156,Michigan,4730
Howell Public Schools,2618720,0.011747479596735486,Michigan,2283
Huron Valley Schools,2618990,0.019481080506292086,Michigan,2567
Kalamazoo Public Schools,2619950,0.10276653548440312,MICHIGAN,3858
Kentwood Public Schools,2620340,0.003796140939597327,Michigan,2130
Lake Orion Community Schools,2620730,0.015297850496378777,Michigan,2263
Lansing Public School District,2621150,0.06740509952278759,MICHIGAN,3522
Livonia Public Schools School District,2621840,0.10517613072391804,Michigan,4266
L'Anse Creuse Public Schools,2621870,0.15332587228742334,Michigan,3326
Midland Public Schools,2623820,0.10516827091969363,Michigan,2481
Grosse Pointe Public Schools,2625740,0.2969645073541177,Michigan,2452
Novi Community School District,2626130,0.016073291601460576,Michigan,2142
Plymouth-Canton Community Schools,2628560,0.02378791071631193,Michigan,6031
Port Huron Area School District,2628830,0.21753102788228942,MICHIGAN,2496
Portage Public Schools,2628950,0.1456196361682287,Michigan,2847
Rochester Community School District,2629940,0.13140871294350767,Michigan,8092
Rockford Public Schools,2630030,0.034710492739534554,Michigan,2482
South Lyon Community Schools,2632250,0.17969463158296628,Michigan,2514
Traverse City Area Public Schools,2633870,0.072394923717637,Michigan,3149
Troy School District,2634260,0.19863176938648638,Michigan,3673
Utica Community Schools,2634470,0.1452395908263511,Michigan,7170
Walled Lake Consolidated Schools,2635160,0.2403542615028426,Michigan,3938
Warren Consolidated Schools,2635190,0.16514699577032277,Michigan,4319
Waterford School District,2635310,0.26691578678021904,Michigan,2315
West Bloomfield School District,2635820,0.030782052205405766,MICHIGAN,2001
West Ottawa Public School District,2635910,0.025908353054524706,Michigan,2294
Zeeland Public Schools,2636660,0.0356039997984988,Michigan,2069
Minnesota Transitions Charter Sch,2700117,0.17729597420753251,Minnesota,3099
ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,2703180,0.22189766589586588,Minnesota,13237
BLOOMINGTON PUBLIC SCHOOL DISTRICT,2705790,0.3670837559206983,Minnesota,3624
BRAINERD PUBLIC SCHOOL DISTRICT,2706090,0.046475137295924104,MINNESOTA,2020
BURNSVILLE PUBLIC SCHOOL DISTRICT,2707290,0.1107727571789375,Minnesota,3992
CENTENNIAL PUBLIC SCHOOL DISTRICT,2708100,0.09480517784134693,Minnesota,2168
EASTERN CARVER COUNTY PUBLIC SCHOOL,2708190,0.15050901590258836,Minnesota,3171
DULUTH PUBLIC SCHOOL DISTRICT,2711040,0.30544607783898126,MINNESOTA,2977
EDINA PUBLIC SCHOOL DISTRICT,2711250,0.0011376564277588439,Minnesota,2681
Elk River School District,2711370,0.09389803069708663,Minnesota,4232
MINNETONKA PUBLIC SCHOOL DISTRICT,2711670,0.04123971526301197,Minnesota,3646
FARMINGTON PUBLIC SCHOOL DISTRICT,2711820,0.003659735244296061,Minnesota,2219
FOREST LAKE PUBLIC SCHOOL DISTRICT,2712270,0.07301300578034683,Minnesota,2082
EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2714220,0.026996923527626275,MINNESOTA,3078
LAKEVILLE PUBLIC SCHOOL DISTRICT,2717780,0.06502258405026937,MINNESOTA,3812
MANKATO PUBLIC SCHOOL DISTRICT,2718780,0.15468050949570988,Minnesota,2636
Minneapolis Public School District,2721240,0.3706772850608672,Minnesota,9824
Moorhead Area Public Schools,2721420,0.1070320886577095,Minnesota,2116
MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2722950,0.18436503693142436,Minnesota,3861
North St. Paul-Maplewood Oakdale,2723850,0.08570428624366944,Minnesota,3525
OSSEO PUBLIC SCHOOL DISTRICT,2725200,0.47009859646776486,MINNESOTA,6712
PRIOR LAKE-SAVAGE AREA SCHOOLS,2730060,0.02114188262064861,MINNESOTA,3013
ROBBINSDALE PUBLIC SCHOOL DISTRICT,2731780,0.3342937843071075,Minnesota,4038
ROCHESTER PUBLIC SCHOOL DISTRICT,2731800,0.13418508821844172,Minnesota,5731
ROSEMOUNT-APPLE VALLEY-EAGAN,2732390,0.19766475184902016,MINNESOTA,9567
ROSEVILLE PUBLIC SCHOOL DISTRICT,2732430,0.0346285294777994,Minnesota,2398
SHAKOPEE PUBLIC SCHOOL DISTRICT,2733000,0.022082104005226505,Minnesota,2938
SPRING LAKE PARK PUBLIC SCHOOLS,2733330,0.020900436686160827,Minnesota,2061
ST. CLOUD PUBLIC SCHOOL DISTRICT,2733510,0.03867096514771201,MINNESOTA,3091
St. Michael-Albertville Schools,2733790,0.04556354216501945,Minnesota,2337
South Washington County Schools,2733810,0.07203508892163245,Minnesota,6100
ST. PAUL PUBLIC SCHOOL DISTRICT,2733840,0.4630312529256015,Minnesota,11982
Stillwater Area Public Schools,2738190,0.01160701825232571,MINNESOTA,2808
WAYZATA PUBLIC SCHOOL DISTRICT,2742160,0.023577701412752918,MINNESOTA,3732
DESOTO CO SCHOOL DIST,2801320,0.344751149354891,Mississippi,10813
HARRISON CO SCHOOL DIST,2801770,0.2005604893503174,Mississippi,3948
JACKSON CO SCHOOL DIST,2802160,0.4426522950380435,Mississippi,2761
JACKSON PUBLIC SCHOOL DISTRICT,2802190,0.2712107755549081,Mississippi,6108
JONES CO SCHOOL DIST,2802280,0.16924236525878572,Mississippi,3847
LAMAR COUNTY SCHOOL DISTRICT,2802400,0.3621250254284163,Mississippi,3184
LAUDERDALE CO SCHOOL DIST,2802430,0.4108697172640919,Mississippi,2084
MADISON CO SCHOOL DIST,2802790,0.4684314666027102,Mississippi,3598
PASCAGOULA-GAUTIER SCHOOL DISTRICT,2803480,0.01714606782302941,Mississippi,2024
RANKIN CO SCHOOL DIST,2803830,0.1835643708864145,Mississippi,6622
TUPELO PUBLIC SCHOOL DIST,2804320,0.0,Mississippi,2030
VICKSBURG WARREN SCHOOL DIST,2804470,0.3710401960212356,MISSISSIPPI,2015
COLUMBIA 93,2901000,0.1798520368374188,Missouri,5557
BLUE SPRINGS R-IV,2905310,0.04820044296788484,Missouri,4697
FT. ZUMWALT R-II,2908370,0.04672579998542167,Missouri,5917
FERGUSON-FLORISSANT R-II,2912010,0.3110691931749978,Missouri,2786
FOX C-6 SCHOOL DISTRICT,2912300,0.09514269496238847,Missouri,3598
HAZELWOOD,2913830,0.48003046121852855,Missouri,5248
INDEPENDENCE 30,2915480,0.10841199467456943,Missouri,4128
JEFFERSON CITY,2916190,0.00603492117308016,MISSOURI,2721
JOPLIN SCHOOLS,2916350,0.0,Missouri,2289
KANSAS CITY 33,2916400,0.3282252803107315,Missouri,4285
LEE'S SUMMIT R-VII,2918300,0.09731281798963619,Missouri,5958
LIBERTY 53,2918540,0.03277461837773121,Missouri,4213
MEHLVILLE R-IX,2920670,0.1304827859121488,Missouri,3227
NORTH KANSAS CITY 74,2922800,0.20749685734627676,Missouri,6198
PARK HILL,2923550,0.0791127142600794,MISSOURI,3694
PARKWAY C-2,2923580,0.16537683184141383,Missouri,5354
RAYTOWN C-2,2926070,0.02373152078613161,Missouri,2591
ROCKWOOD R-VI,2926850,0.18368400627631246,Missouri,7009
ST. JOSEPH,2927060,0.08638392857142856,Missouri,3136
SPRINGFIELD R-XII,2928860,0.15727183373339054,Missouri,6769
FRANCIS HOWELL R-III,2928950,0.16886414456689242,Missouri,5305
ST. LOUIS CITY,2929280,0.5087321594704326,Missouri,5408
WENTZVILLE R-IV,2931650,0.029823960094048724,Missouri,4770
Billings H S,3003900,0.11870508568269764,Montana,5660
Bozeman H S,3004590,0.03979627678257816,Montana,2502
Great Falls H S,3013050,0.11651674321466907,Montana,3130
Helena H S,3013830,0.15063138566906603,Montana,2478
Flathead H S,3015420,0.06113197166632278,Montana,3037
Missoula H S,3018540,0.05411669675164644,Montana,3834
GRAND ISLAND PUBLIC SCHOOLS,3100016,0.0,NEBRASKA,2534
BELLEVUE PUBLIC SCHOOLS,3103810,0.00453182965402929,Nebraska,3036
ELKHORN PUBLIC SCHOOLS,3170110,0.12002645911722763,Nebraska,3056
LINCOLN PUBLIC SCHOOLS,3172840,0.2680021637889477,Nebraska,12840
MILLARD PUBLIC SCHOOLS,3173740,0.16449468776039206,NEBRASKA,7476
OMAHA PUBLIC SCHOOLS,3174820,0.28098382480710815,Nebraska,14982
PAPILLION LA VISTA COMMUNITY SCHOOLS,3175270,0.12436187352088754,Nebraska,3814
WESTSIDE COMMUNITY SCHOOLS,3178660,0.0,Nebraska,2039
STATE-SPONSORED CHARTER SCHOOLS,3200001,0.33691893935781003,Nevada,5743
CLARK COUNTY SCHOOL DISTRICT,3200060,0.3925879790508532,NEVADA,104524
ELKO COUNTY SCHOOL DISTRICT,3200120,0.3582642771565495,NEVADA,2845
LYON COUNTY SCHOOL DISTRICT,3200300,0.11348684210526316,Nevada,2684
WASHOE COUNTY SCHOOL DISTRICT,3200480,0.28085405608778685,Nevada,20271
Manchester School District,3304590,0.15998484274346342,New Hampshire,3915
Nashua School District,3304980,0.01484584119002727,New Hampshire,3466
Bayonne School District,3401260,0.03717409844054578,NEW JERSEY,2690
Bergen County Vocational Technical School District,3401470,0.09310251170969289,NEW JERSEY,2368
Black Horse Pike Regional School District,3401770,0.14918118512777873,New Jersey,3422
Brick Township Public School District,3402220,0.08619557096742361,New Jersey,2599
Burlington County Institute of Technology School District,3402490,0.3567205800334635,New Jersey,2124
Camden County Technical School District,3402670,0.38952429149797574,New Jersey,2222
Cherry Hill School District,3403000,0.046451356264700865,New Jersey,3472
East Orange School District,3404230,0.06197400308437981,New Jersey,3041
Edison Township School District,3404500,0.2883234664315405,New Jersey,4866
Elizabeth Public Schools,3404590,0.1597306545361945,New Jersey,7492
Essex County Schools of Technology,3404800,0.28701960179039976,New Jersey,2121
Freehold Regional High School District,3405610,0.1612825593955845,New Jersey,10413
Greater Egg Harbor Regional High School District,3406060,0.17982682863789096,New Jersey,3083
Hamilton Township Public School District,3406540,0.30645233991820564,New Jersey,3712
Hudson County Schools of Technology School District,3407570,0.1006836320087145,NEW JERSEY,2282
Jackson Township School District,3407740,0.1489804598886368,New Jersey,2697
Jersey City Public Schools,3407830,0.2524099450036651,New Jersey,6772
Lenape Regional High School District,3408490,0.2552687378609827,New Jersey,6615
Middlesex County Vocational and Technical School District,3410080,0.47790697674418603,New Jersey,2142
Middletown Township Public School District,3410110,0.17544312510755464,New Jersey,2943
Morris Hills Regional School District,3410740,0.27204161406975114,New Jersey,2573
Newark Public School District,3411340,0.5044278059665825,New Jersey,8124
North Hunterdon-Voorhees Regional High School District,3411610,0.06793213348331459,New Jersey,2138
Northern Valley Regional High School District,3411760,0.022421919338146717,New Jersey,2018
Passaic City School District,3412540,0.11137795521177722,NEW JERSEY,4205
Passaic County Technical-Vocational School District,3412630,0.10000866743590162,NEW JERSEY,4437
Paterson Public School District,3412690,0.5197912135711179,New Jersey,3566
Plainfield Public School District,3413140,0.10295834955235503,New Jersey,2216
Ramapo Indian Hills Regional High School District,3413560,0.05570714420459752,New Jersey,2078
Toms River Regional School District,3416230,0.15695647244869135,New Jersey,4819
Trenton Public School District,3416290,0.09227290672217636,New Jersey,2555
Union City School District,3416380,0.13643523796458795,New Jersey,3642
Wayne Township Public School District,3417280,0.013266479550641946,New Jersey,2421
West Morris Regional High School District,3417550,0.060669529549661844,New Jersey,2190
West Windsor-Plainsboro Regional School District,3417700,0.02730709273415388,New Jersey,3109
Woodbridge Township School District,3418120,0.2108605945670688,New Jersey,4259
RIO RANCHO PUBLIC SCHOOLS,3500010,0.06742775872337803,New Mexico,5623
ALBUQUERQUE PUBLIC SCHOOLS,3500060,0.4004885471455668,New Mexico,24800
FARMINGTON MUNICIPAL SCHOOLS,3500990,0.056858019281332176,New Mexico,3714
GADSDEN INDEPENDENT SCHOOLS,3501080,0.19731917046029337,NEW MEXICO,4034
GALLUP-MCKINLEY CTY SCHOOLS,3501110,0.21660224026615946,New Mexico,3995
LAS CRUCES PUBLIC SCHOOLS,3501500,0.06765356347581478,NEW MEXICO,7459
LOS LUNAS PUBLIC SCHOOLS,3501680,0.045650907816095855,New Mexico,2619
ROSWELL INDEPENDENT SCHOOLS,3502250,0.2527020875968169,NEW MEXICO,2941
SANTA FE PUBLIC SCHOOLS,3502370,0.31861783183281345,New Mexico,3841
NEW YORK CITY GEOGRAPHIC DISTRICT # 1,3600076,0.47321939827236437,New York,2781
NEW YORK CITY GEOGRAPHIC DISTRICT # 2,3600077,0.43363048035163965,New York,33745
NEW YORK CITY GEOGRAPHIC DISTRICT # 3,3600078,0.4244864050143323,New York,8318
NEW YORK CITY GEOGRAPHIC DISTRICT # 4,3600079,0.2806465435155209,New York,3796
NEW YORK CITY GEOGRAPHIC DISTRICT # 5,3600081,0.5880460674793766,New York,3725
NEW YORK CITY GEOGRAPHIC DISTRICT # 6,3600083,0.10957579538365567,New York,4671
NEW YORK CITY GEOGRAPHIC DISTRICT # 7,3600084,0.2321470494161542,New York,6640
NEW YORK CITY GEOGRAPHIC DISTRICT # 8,3600085,0.2819722762645914,New York,6745
NEW YORK CITY GEOGRAPHIC DISTRICT # 9,3600086,0.2253384602010815,New York,8256
NEW YORK CITY GEOGRAPHIC DISTRICT #10,3600087,0.5712966697027343,New York,15794
NEW YORK CITY GEOGRAPHIC DISTRICT #11,3600088,0.346348379265784,New York,8071
NEW YORK CITY GEOGRAPHIC DISTRICT #12,3600090,0.1898592593100893,New York,4839
NEW YORK CITY GEOGRAPHIC DISTRICT #13,3600091,0.3990516755354419,New York,11326
NEW YORK CITY GEOGRAPHIC DISTRICT #15,3600092,0.42339717492123063,New York,7077
NEW YORK CITY GEOGRAPHIC DISTRICT #17,3600095,0.29293194925366794,New York,8064
NEW YORK CITY GEOGRAPHIC DISTRICT #18,3600096,0.20040813589200687,New York,2932
NEW YORK CITY GEOGRAPHIC DISTRICT #32,3600097,0.33563572605068803,New York,2712
NEW YORK CITY GEOGRAPHIC DISTRICT #24,3600098,0.28878926843855995,New York,13209
NEW YORK CITY GEOGRAPHIC DISTRICT #26,3600099,0.15803790472757853,New York,13057
NEW YORK CITY GEOGRAPHIC DISTRICT #28,3600100,0.5316940466268356,New York,15213
NEW YORK CITY GEOGRAPHIC DISTRICT #29,3600101,0.14072356651916013,NEW YORK,4548
NEW YORK CITY GEOGRAPHIC DISTRICT #30,3600102,0.38500133395584607,New York,9867
NEW YORK CITY GEOGRAPHIC DISTRICT #31,3600103,0.3581946242371068,New York,17508
NEW YORK CITY GEOGRAPHIC DISTRICT #14,3600119,0.2916741176458836,New York,6261
NEW YORK CITY GEOGRAPHIC DISTRICT #19,3600120,0.1857377560629349,New York,5629
NEW YORK CITY GEOGRAPHIC DISTRICT #25,3600122,0.40570787968610467,New York,10222
NEW YORK CITY GEOGRAPHIC DISTRICT #27,3600123,0.43151934735669434,New York,11206
NYC SPECIAL SCHOOLS - DISTRICT 75,3600135,0.35693331934193806,New York,5693
NEW YORK CITY GEOGRAPHIC DISTRICT #20,3600151,0.19158886827116167,New York,12517
NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,0.2436733129983026,New York,12040
NEW YORK CITY GEOGRAPHIC DISTRICT #22,3600153,0.2847002424572558,New York,9726
BUFFALO CITY SCHOOL DISTRICT,3605850,0.3444724454649828,New York,10455
EAST MEADOW UNION FREE SCHOOL DISTRICT,3609840,0.039525784251972174,New York,2266
GREAT NECK UNION FREE SCHOOL DISTRICT,3612510,0.5045397129340585,New York,2455
GREECE CENTRAL SCHOOL DISTRICT,3612630,0.10186020314219203,New York,4148
HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,3613290,0.03433498824144238,New York,2582
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,3616230,0.02725193700618775,New York,2448
LEVITTOWN UNION FREE SCHOOL DISTRICT,3617160,0.20682289649377333,New York,2283
BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,3619020,0.10390843653433993,New York,3481
MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,3619200,0.034154202031680375,New York,3034
MOUNT VERNON SCHOOL DISTRICT,3620100,0.10027482691189682,New York,2311
CLARKSTOWN CENTRAL SCHOOL DISTRICT,3620340,0.0055869397506408125,New York,2549
ROCHESTER CITY SCHOOL DISTRICT,3624750,0.2717413430439011,New York,7385
SACHEM CENTRAL SCHOOL DISTRICT,3625350,0.024943675571290652,New York,4116
SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,3626520,0.47678833948444305,New York,7807
SMITHTOWN CENTRAL SCHOOL DISTRICT,3627060,0.06208245148032934,New York,2829
EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),3627810,0.005292032516251877,New York,2811
SYRACUSE CITY SCHOOL DISTRICT,3628590,0.05938647953611287,New York,5579
VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,3629520,0.24117590359285193,New York,3582
WAPPINGERS CENTRAL SCHOOL DISTRICT,3629880,0.14296610989769426,New York,3543
WEBSTER CENTRAL SCHOOL DISTRICT,3630360,0.08823529411764708,New York,2550
WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,3631470,0.061736825483932736,New York,3159
YONKERS CITY SCHOOL DISTRICT,3631920,0.2431391099982282,New York,7014
Cumberland County Schools,3700011,0.3054848330606619,North Carolina,15422
Pitt County Schools,3700012,0.26972395981547387,North Carolina,7391
Alamance-Burlington Schools,3700030,0.41384547758973483,North Carolina,6726
Brunswick County Schools,3700420,0.1320682380511048,North Carolina,4317
Buncombe County Schools,3700450,0.20216058872968043,North Carolina,7153
Burke County Schools,3700480,0.26281318689513605,North Carolina,3737
Cabarrus County Schools,3700530,0.18275084766167904,North Carolina,10878
Caldwell County Schools,3700580,0.22702115141059265,North Carolina,3586
Carteret County Public Schools,3700630,0.16447992017959595,North Carolina,2680
Catawba County Schools,3700690,0.2696096410793817,North Carolina,4925
Chapel Hill-Carrboro City Schools,3700720,0.0639740809889815,North Carolina,3896
Chatham County Schools,3700750,0.379503047420475,North Carolina,2548
Cleveland County Schools,3700900,0.21894492198464757,North Carolina,4320
Davidson County Schools,3701140,0.14046909994300158,North Carolina,5826
Duplin County Schools,3701200,0.27983003679129587,North Carolina,3100
Durham Public Schools,3701260,0.3735069874025634,North Carolina,11374
Winston Salem / Forsyth County Schools,3701500,0.3593009362973791,North Carolina,16860
Franklin County Schools,3701530,0.0671626443139149,North Carolina,2801
Gaston County Schools,3701620,0.30088999581874826,North Carolina,9222
Granville County Schools,3701800,0.22293355125030836,North Carolina,2132
Guilford County Schools,3701920,0.38131037961618697,North Carolina,23004
Harnett County Schools,3702010,0.13575236543301777,North Carolina,6027
Haywood County Schools,3702040,0.018547215496368022,North Carolina,2120
Henderson County Schools,3702100,0.18832813287360775,North Carolina,4163
Hoke County Schools,3702250,0.0517024346811581,North Carolina,2470
Iredell-Statesville Schools,3702310,0.25001301854323366,NORTH CAROLINA,7097
Johnston County Public Schools,3702370,0.1960651738600538,NORTH CAROLINA,12234
Lee County Schools,3702560,0.02676582233880511,North Carolina,2972
Lenoir County Public Schools,3702610,0.3812163019138013,North Carolina,2555
Lincoln County Schools,3702680,0.29867787960158804,North Carolina,3654
Charlotte-Mecklenburg Schools,3702970,0.499820621935052,North Carolina,45880
Moore County Schools,3703090,0.11112433214344042,North Carolina,4300
Mooresville Graded School District,3703120,0.0,North Carolina,2008
Nash County Public Schools,3703270,0.20651079430024077,NORTH CAROLINA,4608
Craven County Schools,3703310,0.06278888256566689,North Carolina,3872
New Hanover County Schools,3703330,0.1869470797290678,North Carolina,8604
Onslow County Schools,3703450,0.2638521350958362,North Carolina,7853
Orange County Schools,3703480,0.08841186504508096,North Carolina,2413
Pender County Schools,3703570,0.39644428152492667,North Carolina,3049
Randolph County School System,3703780,0.19614728568128972,North Carolina,5141
Public Schools of Robeson County,3703930,0.3062995191206778,North Carolina,6294
Rockingham County Schools,3703990,0.28951356582525445,North Carolina,3440
Rowan-Salisbury Schools,3704050,0.3706438680053456,North Carolina,5887
Rutherford County Schools,3704080,0.026050799994562477,North Carolina,2414
Sampson County Schools,3704140,0.24725451371229995,North Carolina,2340
Stanly County Schools,3704320,0.3235465784679602,North Carolina,2510
Surry County Schools,3704410,0.2291575621071032,North Carolina,2331
Union County Public Schools,3704620,0.29986120719107423,North Carolina,14200
Wake County Schools,3704720,0.2832478114098618,NORTH CAROLINA,52125
Wayne County Public Schools,3704880,0.3606872294372294,North Carolina,5481
Wilkes County Schools,3704950,0.2927052433835697,North Carolina,2638
Wilson County Schools,3705020,0.13903613055178685,North Carolina,3251
BISMARCK 1,3800014,0.15388394185855814,North Dakota,4059
FARGO 1,3806780,0.1357281310984224,North Dakota,3442
GRAND FORKS 1,3808130,0.0692787202449509,North Dakota,2283
